id,set,label
88486,test,0
88487,train,3
88488,train,0
88489,train,0
88490,train,0
88491,train,2
88492,train,0
88493,train,3
88494,train,3
88495,train,2
88496,train,0
88497,train,2
88498,train,3
88499,train,3
88500,train,0
88501,train,0
88502,test,0
88503,train,0
88504,train,3
88505,train,0
88506,train,0
88507,train,0
88508,train,2
88509,train,0
88510,train,0
88511,train,0
88512,train,3
88513,train,1
88514,train,0
88515,train,0
88516,test,0
88517,train,2
88518,test,2
88519,train,0
88520,train,0
88521,train,2
88522,train,0
88523,train,0
88524,test,2
88525,test,0
88526,train,3
88527,train,3
88528,test,0
88529,train,2
88530,test,2
88531,train,0
88532,train,0
88533,test,3
88534,train,0
88535,train,0
88536,train,0
88537,test,2
88538,train,0
88539,train,1
88540,test,0
88541,test,0
88542,test,3
88543,train,0
88544,train,3
88545,train,3
88546,test,0
88547,test,0
88548,train,2
88549,train,0
88550,train,0
88551,train,2
88552,train,0
88553,test,0
88554,train,0
88555,train,0
88556,test,3
88557,train,1
88558,train,3
88559,train,2
88560,train,2
88561,train,0
88562,test,1
88563,train,1
88564,train,0
88565,train,0
88566,train,0
88567,train,3
88568,test,1
88569,train,0
88570,train,0
88571,train,0
88572,train,0
88573,train,0
88574,train,3
88575,test,0
88576,test,0
88577,train,0
88578,train,0
88579,train,1
88580,train,0
88581,train,0
88582,train,0
88583,train,0
88584,train,0
88585,test,3
88586,train,0
88587,test,2
88588,train,2
88589,train,1
88590,train,0
88591,train,1
88592,train,0
88593,test,3
88594,train,3
88595,train,0
88596,train,0
88597,train,0
88598,train,0
88599,test,0
88600,train,0
88601,train,0
88602,train,0
88603,train,0
88604,train,3
88605,test,0
88606,train,0
88607,test,3
88608,train,2
88609,train,3
88610,train,3
88611,train,0
88612,train,0
88613,train,0
88614,train,3
88615,test,0
88616,test,0
88617,train,0
88618,train,1
88619,train,3
88620,train,0
88621,train,0
88622,train,0
88623,train,0
88624,train,0
88625,train,0
88626,train,0
88627,test,3
88628,train,0
88629,train,3
88630,train,1
88631,train,0
88632,train,0
88633,train,3
88634,train,0
88635,train,3
88636,train,0
88637,train,3
88638,train,0
88639,train,0
88640,train,2
88641,test,0
88642,train,2
88643,test,3
88644,train,3
88645,train,2
88646,test,0
88647,test,0
88648,train,0
88649,train,0
88650,train,0
88651,train,0
88652,train,0
88653,train,3
88654,test,0
88655,test,0
88656,train,3
88657,train,0
88658,train,0
88659,train,0
88660,train,0
88661,train,0
88662,train,0
88663,train,0
88664,train,3
88665,train,0
88666,test,0
88667,train,1
88668,train,0
88669,test,0
88670,test,0
88671,train,0
88672,test,3
88673,train,0
88674,train,0
88675,train,1
88676,train,0
88677,train,0
88678,train,3
88679,train,3
88680,train,3
88681,train,1
88682,train,3
88683,train,3
88684,test,0
88685,train,3
88686,train,0
88687,train,0
88688,train,0
88689,train,3
88690,train,0
88691,train,3
88692,train,0
88693,test,0
88694,test,0
88695,train,0
88696,train,3
88697,train,0
88698,train,3
88699,train,0
88700,train,2
88701,train,3
88702,train,0
88703,train,0
88704,train,0
88705,train,2
88706,train,3
88707,train,0
88708,test,2
88709,test,0
88710,train,0
88711,train,0
88712,train,0
88713,train,2
88714,train,0
88715,train,0
88716,train,1
88717,train,2
88718,train,0
88719,train,3
88720,train,1
88721,test,0
88722,train,0
88723,train,0
88724,test,0
88725,train,0
88726,train,0
88727,train,1
88728,test,3
88729,train,2
88730,test,0
88731,train,0
88732,train,3
88733,train,0
88734,train,0
88735,test,0
88736,train,1
88737,test,2
88738,train,0
88739,train,2
88740,train,0
88741,test,2
88742,train,0
88743,train,3
88744,train,0
88745,train,3
88746,train,0
88747,train,1
88748,train,0
88749,train,2
88750,train,0
88751,train,3
88752,train,0
88753,train,0
88754,train,0
88755,train,0
88756,test,2
88757,train,3
88758,train,1
88759,train,0
88760,train,2
88761,train,0
88762,train,0
88763,train,0
88764,train,3
88765,train,3
88766,train,3
88767,train,0
88768,train,0
88769,train,0
88770,train,0
88771,test,3
88772,train,0
88773,train,0
88774,train,0
88775,train,0
88776,train,0
88777,train,3
88778,train,3
88779,train,3
88780,train,2
88781,test,0
88782,train,0
88783,train,0
88784,train,1
88785,train,0
88786,train,0
88787,test,2
88788,train,0
88789,train,2
88790,test,0
88791,train,0
88792,train,0
88793,train,0
88794,train,0
88795,train,2
88796,train,0
88797,train,3
88798,test,2
88799,train,0
88800,train,0
88801,train,0
88802,test,3
88803,train,0
88804,train,0
88805,train,0
88806,train,2
88807,train,0
88808,train,0
88809,train,0
88810,train,3
88811,train,0
88812,test,0
88813,test,0
88814,train,2
88815,train,0
88816,train,0
88817,train,0
88818,train,0
88819,train,0
88820,train,3
88821,test,0
88822,test,0
88823,test,0
88824,train,0
88825,train,0
88826,train,3
88827,train,0
88828,train,0
88829,train,0
88830,train,0
88831,test,3
88832,train,3
88833,train,3
88834,train,0
88835,test,3
88836,test,0
88837,train,0
88838,test,3
88839,train,0
88840,train,3
88841,train,0
88842,train,2
88843,train,0
88844,train,2
88845,train,0
88846,test,0
88847,test,2
88848,train,0
88849,test,0
88850,train,3
88851,train,0
88852,test,0
88853,test,3
88854,train,0
88855,test,0
88856,train,0
88857,train,0
88858,train,0
88859,test,0
88860,train,0
88861,train,0
88862,train,0
88863,train,0
88864,train,0
88865,train,0
88866,train,0
88867,train,0
88868,test,0
88869,train,0
88870,train,0
88871,train,0
88872,train,0
88873,train,3
88874,train,0
88875,train,1
88876,train,0
88877,test,0
88878,train,2
88879,train,0
88880,train,0
88881,test,1
88882,train,0
88883,train,0
88884,train,0
88885,train,0
88886,train,3
88887,train,0
88888,train,0
88889,train,0
88890,train,1
88891,train,3
88892,test,2
88893,train,0
88894,train,2
88895,test,3
88896,train,0
88897,train,2
88898,test,2
88899,train,3
88900,train,0
88901,test,0
88902,train,0
88903,train,2
88904,train,0
88905,train,0
88906,train,3
88907,test,0
88908,train,0
88909,train,0
88910,train,1
88911,train,0
88912,test,0
88913,train,2
88914,train,0
88915,train,0
88916,train,0
88917,test,0
88918,train,3
88919,train,0
88920,train,3
88921,test,2
88922,train,0
88923,test,0
88924,test,0
88925,test,0
88926,train,0
88927,train,0
88928,train,0
88929,train,0
88930,train,0
88931,train,0
88932,train,0
88933,train,0
88934,train,0
88935,train,3
88936,test,0
88937,train,0
88938,train,3
88939,train,0
88940,train,0
88941,train,0
88942,train,0
88943,train,3
88944,train,0
88945,train,1
88946,train,0
88947,test,3
88948,train,3
88949,train,3
88950,train,2
88951,train,0
88952,test,3
88953,test,2
88954,train,0
88955,train,0
88956,train,3
88957,train,0
88958,train,2
88959,test,0
88960,train,0
88961,test,0
88962,test,0
88963,train,0
88964,train,0
88965,train,0
88966,train,0
88967,train,0
88968,train,3
88969,test,0
88970,train,0
88971,train,3
88972,train,0
88973,train,0
88974,train,3
88975,train,0
88976,train,0
88977,train,0
88978,train,0
88979,train,0
88980,train,3
88981,train,0
88982,train,3
88983,test,0
88984,train,0
88985,train,0
88986,train,0
88987,train,0
88988,train,3
88989,train,0
88990,train,0
88991,train,0
88992,train,3
88993,test,3
88994,test,3
88995,train,0
88996,train,0
88997,train,3
88998,train,3
88999,train,0
89000,train,0
89001,test,3
89002,test,0
89003,train,3
89004,train,2
89005,train,0
89006,train,2
89007,train,3
89008,train,2
89009,train,0
89010,test,0
89011,train,3
89012,train,0
89013,train,1
89014,train,0
89015,train,0
89016,train,3
89017,train,0
89018,train,0
89019,train,3
89020,train,2
89021,train,2
89022,train,0
89023,train,3
89024,train,2
89025,train,0
89026,train,1
89027,train,2
89028,train,3
89029,train,3
89030,train,0
89031,train,1
89032,train,0
89033,test,0
89034,train,3
89035,train,3
89036,train,0
89037,train,0
89038,train,0
89039,train,0
89040,train,2
89041,train,0
89042,train,3
89043,test,3
89044,train,2
89045,train,0
89046,train,0
89047,train,0
89048,test,0
89049,train,0
89050,train,2
89051,test,0
89052,train,0
89053,train,2
89054,train,0
89055,train,1
89056,train,0
89057,train,0
89058,train,0
89059,train,0
89060,train,0
89061,train,0
89062,test,0
89063,train,2
89064,test,0
89065,train,0
89066,test,0
89067,train,0
89068,test,0
89069,train,2
89070,train,0
89071,train,0
89072,train,0
89073,train,0
89074,test,1
89075,train,0
89076,train,0
89077,test,0
89078,train,0
89079,train,0
89080,train,0
89081,train,0
89082,train,0
89083,train,0
89084,train,0
89085,train,3
89086,test,3
89087,train,2
89088,train,0
89089,train,0
89090,train,2
89091,train,0
89092,train,0
89093,train,2
89094,test,0
89095,train,3
89096,train,3
89097,train,0
89098,train,0
89099,train,2
89100,train,0
89101,train,3
89102,train,0
89103,train,0
89104,train,0
89105,train,0
89106,train,2
89107,train,3
89108,train,3
89109,train,0
89110,train,0
89111,train,0
89112,train,0
89113,train,0
89114,train,0
89115,test,1
89116,train,2
89117,train,2
89118,train,0
89119,test,0
89120,train,3
89121,train,0
89122,train,0
89123,train,0
89124,train,0
89125,train,1
89126,train,0
89127,train,2
89128,train,3
89129,test,2
89130,train,0
89131,test,0
89132,train,0
89133,train,0
89134,train,0
89135,train,0
89136,train,0
89137,train,0
89138,train,3
89139,train,0
89140,train,2
89141,train,2
89142,test,0
89143,train,0
89144,train,2
89145,train,2
89146,test,2
89147,train,0
89148,train,0
89149,train,3
89150,train,0
89151,train,0
89152,train,3
89153,train,0
89154,train,3
89155,train,0
89156,train,0
89157,test,3
89158,train,0
89159,train,0
89160,train,0
89161,train,2
89162,train,0
89163,train,0
89164,train,0
89165,train,0
89166,test,0
89167,test,0
89168,train,0
89169,train,2
89170,test,2
89171,train,0
89172,train,0
89173,test,0
89174,train,0
89175,train,0
89176,train,0
89177,train,0
89178,train,0
89179,train,0
89180,train,2
89181,train,0
89182,train,0
89183,train,0
89184,test,0
89185,train,0
89186,train,0
89187,train,3
89188,train,2
89189,train,0
89190,train,0
89191,train,0
89192,train,3
89193,train,2
89194,train,0
89195,train,3
89196,train,0
89197,test,0
89198,train,0
89199,train,0
89200,train,3
89201,train,0
89202,train,0
89203,train,3
89204,train,2
89205,train,0
89206,test,3
89207,train,1
89208,test,0
89209,test,0
89210,train,0
89211,train,1
89212,train,0
89213,test,0
89214,train,0
89215,train,0
89216,train,0
89217,test,0
89218,train,0
89219,train,0
89220,train,0
89221,train,0
89222,test,0
89223,train,0
89224,train,0
89225,train,1
89226,test,2
89227,train,0
89228,train,0
89229,train,2
89230,train,0
89231,test,0
89232,train,0
89233,test,2
89234,test,2
89235,train,0
89236,train,0
89237,train,1
89238,train,2
89239,test,3
89240,train,3
89241,train,0
89242,train,3
89243,train,0
89244,train,1
89245,train,0
89246,train,0
89247,train,0
89248,train,2
89249,train,0
89250,test,3
89251,test,2
89252,train,0
89253,train,0
89254,train,2
89255,train,2
89256,train,0
89257,train,0
89258,train,1
89259,train,3
89260,train,0
89261,train,0
89262,train,0
89263,train,0
89264,test,0
89265,train,0
89266,train,0
89267,train,3
89268,train,2
89269,train,0
89270,train,0
89271,train,0
89272,train,0
89273,test,0
89274,test,0
89275,train,0
89276,test,0
89277,train,0
89278,train,3
89279,train,2
89280,test,0
89281,train,3
89282,train,0
89283,train,0
89284,train,3
89285,train,3
89286,train,0
89287,train,0
89288,train,0
89289,train,2
89290,train,0
89291,train,0
89292,train,0
89293,train,0
89294,train,2
89295,train,2
89296,train,0
89297,train,3
89298,train,0
89299,train,2
89300,train,0
89301,train,1
89302,train,2
89303,test,0
89304,train,0
89305,train,0
89306,test,0
89307,train,0
89308,train,2
89309,train,0
89310,train,3
89311,train,0
89312,train,3
89313,train,0
89314,train,3
89315,train,0
89316,train,3
89317,train,0
89318,test,3
89319,train,0
89320,train,0
89321,train,0
89322,train,2
89323,train,2
89324,train,0
89325,train,0
89326,train,2
89327,train,0
89328,train,0
89329,train,2
89330,train,0
89331,train,0
89332,test,3
89333,train,0
89334,test,2
89335,train,0
89336,train,0
89337,train,0
89338,test,0
89339,train,0
89340,test,0
89341,train,0
89342,train,0
89343,train,3
89344,train,0
89345,train,1
89346,train,0
89347,train,0
89348,train,0
89349,train,1
89350,train,0
89351,train,0
89352,train,0
89353,train,3
89354,train,3
89355,test,0
89356,train,0
89357,train,3
89358,train,1
89359,train,0
89360,test,0
89361,test,0
89362,train,1
89363,train,3
89364,train,0
89365,train,0
89366,train,2
89367,train,0
89368,train,3
89369,train,2
89370,train,0
89371,test,2
89372,train,0
89373,train,1
89374,train,2
89375,train,0
89376,train,0
89377,train,0
89378,test,3
89379,test,2
89380,train,0
89381,train,0
89382,train,0
89383,train,0
89384,train,0
89385,train,0
89386,train,0
89387,train,0
89388,train,0
89389,test,0
89390,train,0
89391,test,0
89392,test,0
89393,test,0
89394,train,0
89395,train,0
89396,test,0
89397,test,3
89398,test,2
89399,test,1
89400,train,0
89401,train,0
89402,train,0
89403,test,2
89404,train,2
89405,train,0
89406,train,2
89407,train,0
89408,train,0
89409,train,0
89410,test,0
89411,train,0
89412,train,0
89413,train,1
89414,train,0
89415,train,2
89416,train,3
89417,train,0
89418,train,0
89419,train,0
89420,train,0
89421,train,0
89422,train,2
89423,train,3
89424,train,2
89425,test,2
89426,train,2
89427,train,0
89428,train,0
89429,test,0
89430,test,0
89431,train,0
89432,train,0
89433,train,2
89434,test,0
89435,train,0
89436,train,0
89437,train,0
89438,test,0
89439,train,0
89440,test,0
89441,train,0
89442,train,0
89443,train,0
89444,train,0
89445,train,0
89446,train,2
89447,train,3
89448,train,3
89449,train,0
89450,train,0
89451,train,0
89452,train,1
89453,train,2
89454,train,0
89455,train,0
89456,train,0
89457,train,2
89458,train,3
89459,train,0
89460,train,1
89461,train,0
89462,train,0
89463,train,0
89464,train,3
89465,train,0
89466,train,0
89467,train,0
89468,test,0
89469,train,2
89470,train,0
89471,train,0
89472,train,0
89473,train,3
89474,test,0
89475,train,0
89476,train,0
89477,train,3
89478,test,1
89479,train,0
89480,train,3
89481,train,0
89482,train,0
89483,train,0
89484,train,0
89485,train,2
89486,train,0
89487,test,0
89488,train,0
89489,train,0
89490,train,1
89491,train,0
89492,train,0
89493,test,0
89494,train,0
89495,train,0
89496,test,2
89497,train,0
89498,train,0
89499,train,0
89500,train,0
89501,test,3
89502,test,0
89503,train,2
89504,train,2
89505,train,0
89506,train,0
89507,train,2
89508,train,0
89509,train,0
89510,train,3
89511,train,2
89512,test,3
89513,train,2
89514,train,0
89515,test,0
89516,train,0
89517,train,2
89518,train,0
89519,train,0
89520,train,2
89521,train,0
89522,train,0
89523,train,0
89524,train,0
89525,train,3
89526,test,3
89527,test,0
89528,train,0
89529,train,0
89530,train,0
89531,train,3
89532,test,2
89533,train,0
89534,train,0
89535,train,3
89536,train,0
89537,test,3
89538,train,0
89539,train,0
89540,train,3
89541,train,3
89542,train,0
89543,train,3
89544,test,0
89545,train,2
89546,test,3
89547,train,1
89548,train,0
89549,train,0
89550,test,0
89551,train,1
89552,train,0
89553,train,0
89554,test,3
89555,train,0
89556,train,3
89557,train,1
89558,train,0
89559,train,2
89560,train,0
89561,train,2
89562,test,3
89563,test,0
89564,train,3
89565,train,0
89566,train,0
89567,test,0
89568,train,3
89569,train,0
89570,train,2
89571,train,2
89572,test,0
89573,train,2
89574,train,2
89575,train,3
89576,train,0
89577,train,0
89578,train,0
89579,train,0
89580,train,0
89581,train,3
89582,train,0
89583,test,3
89584,test,0
89585,train,0
89586,test,0
89587,train,0
89588,train,0
89589,test,0
89590,train,3
89591,train,0
89592,train,0
89593,train,2
89594,train,0
89595,train,0
89596,train,3
89597,train,0
89598,train,0
89599,train,0
89600,test,2
89601,train,0
89602,train,0
89603,train,2
89604,train,0
89605,train,3
89606,train,0
89607,train,0
89608,train,0
89609,train,0
89610,train,0
89611,train,2
89612,train,0
89613,train,0
89614,train,0
89615,train,0
89616,train,0
89617,train,0
89618,test,0
89619,train,0
89620,train,0
89621,train,3
89622,train,2
89623,train,0
89624,train,0
89625,train,0
89626,train,0
89627,test,0
89628,test,0
89629,train,1
89630,train,3
89631,train,0
89632,test,0
89633,train,3
89634,train,3
89635,train,0
89636,test,2
89637,train,0
89638,test,0
89639,train,0
89640,train,1
89641,test,0
89642,test,2
89643,train,3
89644,train,0
89645,train,2
89646,train,0
89647,test,0
89648,train,3
89649,test,0
89650,train,0
89651,train,0
89652,train,0
89653,test,0
89654,train,1
89655,train,0
89656,train,0
89657,train,0
89658,train,0
89659,train,0
89660,train,0
89661,train,2
89662,test,0
89663,train,0
89664,train,2
89665,train,0
89666,train,0
89667,train,0
89668,train,0
89669,train,0
89670,test,0
89671,train,0
89672,train,0
89673,train,3
89674,test,0
89675,train,0
89676,train,0
89677,train,1
89678,train,3
89679,train,0
89680,train,0
89681,train,0
89682,test,0
89683,test,0
89684,train,2
89685,train,3
89686,train,0
89687,train,0
89688,train,0
89689,test,3
89690,train,3
89691,train,0
89692,train,3
89693,test,3
89694,train,0
89695,train,0
89696,train,0
89697,train,2
89698,train,3
89699,train,1
89700,train,0
89701,train,0
89702,train,0
89703,train,0
89704,train,0
89705,train,0
89706,test,0
89707,test,3
89708,train,3
89709,train,0
89710,test,0
89711,train,0
89712,test,3
89713,train,0
89714,train,2
89715,train,0
89716,train,2
89717,train,0
89718,train,2
89719,train,2
89720,train,0
89721,train,0
89722,test,0
89723,train,3
89724,test,0
89725,train,3
89726,test,0
89727,train,3
89728,train,1
89729,train,3
89730,test,3
89731,test,1
89732,train,0
89733,train,3
89734,test,0
89735,train,0
89736,train,0
89737,train,2
89738,train,3
89739,train,0
89740,train,0
89741,test,0
89742,train,0
89743,train,0
89744,test,3
89745,train,1
89746,train,0
89747,train,2
89748,train,0
